Date,Close,High,Low,Open,Volume,sector_XLB_ret,sector_XLC_ret,sector_XLE_ret,sector_XLF_ret,sector_XLI_ret,sector_XLK_ret,sector_XLP_ret,sector_XLRE_ret,sector_XLU_ret,sector_XLV_ret,sector_XLY_ret,MA5,EMA5,Close/MA5,MA10,EMA10,Close/MA10,MA20,EMA20,Close/MA20,MA50,EMA50,Close/MA50,MA100,EMA100,Close/MA100,MA200,EMA200,Close/MA200,RSI,MACD,MACD_signal,Momentum,Volatility_5,Range_5,Volatility_10,Range_10,Volatility_20,Range_20,Return_1d,Return_1d_future,Return_5d,Return_5d_future,Return_10d,Return_10d_future,DayOfWeek,Day,Month,Year,IsMonthStart,IsMonthEnd,Target
2023-12-06,4549.33984375,4590.740234375,4546.5,4586.22998046875,4245680000,-0.0020922424817523266,-0.0026127956777419747,-0.014912790062267645,-0.005006978999307021,0.004442821762704163,-0.008458866276017107,-0.002553823068179528,-0.0034159149835034652,0.013369285153835397,0.0007581661867370748,0.0014642358948584455,4569.7458984375,4561.873857561552,0.9955345318665362,4562.058984375,4550.991655408219,0.9972119736573851,4514.19599609375,4507.049249022814,1.0077851842690615,4374.626796875,4435.039653596503,1.039937817552758,4421.5958984375,4391.4302731684,1.0288909136535163,4293.5545971679685,4313.87142744,1.0595742387323426,62.77359524014091,58.89507965595021,61.47273911104452,11.14990234375,16.17089289597706,34.82001953125,13.730728733206213,28.73115234375,69.66998948711057,32.2200927734375,-0.003906202808869552,-0.0079051989460871,-0.00027254423693412466,-0.03351327576835139,0.0024569051731437863,-0.03171544282759664,2,6,12,2023,0,0,1
2023-12-07,4585.58984375,4590.919921875,4565.22021484375,4568.83984375,3818880000,0.006783443438833858,0.0209575777292077,-0.006836689144048891,0.004752493212970776,0.00092137565334105,0.01214033020966121,0.004267346627180313,0.0013181743823567071,-0.0021987106049374816,-0.001211942849108083,0.00824595782681814,4573.30390625,4569.779186291034,1.0026864467684313,4564.95595703125,4557.282235106724,1.0045200626058546,4524.336499023438,4514.529305663499,1.0135386359391667,4380.8483984375,4440.943582622131,1.0467355696183243,4421.901997070312,4395.275017140313,1.0370175202408687,4296.527296142578,4316.575093273931,1.0672781825142696,68.17860503545937,57.93126565118837,60.76444441907329,28.9697265625,17.535231196260927,33.42998046875,15.409202751154758,28.9630859375,64.07007112291046,31.933056640625,0.007968189065892917,-0.004078793181155338,0.0038946625997584583,-0.028384054937708236,0.006357722570118796,-0.03395168404697946,3,7,12,2023,0,0,1
2023-12-08,4604.3701171875,4609.22998046875,4574.06005859375,4576.2001953125,3707010000,0.0036750678269572568,0.0047043106726099015,0.010817496634854207,0.005286621768938904,0.003130331188632818,0.008536940321278053,-0.0069401486356549524,-0.0021063460168451176,-0.0018889548979293957,0.0016687964741251005,0.004582527563744998,4575.251953125,4581.309496589856,1.0063642755329816,4569.458984375,4565.843668212319,1.0076401020190522,4537.1875,4523.08557342769,1.0148071062056616,4386.941796875,4447.352466330577,1.049562617964839,4422.28849609375,4399.415514170951,1.0411736188750653,4299.487546386718,4319.438725352673,1.0709113743234364,70.01113910908757,58.01409682593385,60.21437490044541,45.0302734375,20.74412618645489,31.5279296875,19.59635596704478,31.729052734375,51.18220059939202,31.2185546875,0.00409549786994079,-0.003909152838717622,0.0021199170822086,-0.024330409592400404,0.009876489794729437,-0.031602831204206594,4,8,12,2023,0,0,1
2023-12-11,4622.43994140625,4623.7099609375,4593.39013671875,4593.39013671875,3823210000,0.007079199296793126,-0.007661777539940462,0.001216039844582184,0.006089286959205076,0.00954479925637286,0.008732443933886946,0.00955618221956489,0.003430227745075509,0.0064658696005917005,0.0065870445193561,0.0026558978940247613,4585.783984375,4595.019644861988,1.0079933893868849,4576.6599609375,4576.133899702125,1.0100029237171844,4547.5474853515625,4532.547894187553,1.0164687573457845,4393.629599609375,4454.218641823741,1.0520777495256355,4423.164194335937,4403.8318394627395,1.0450527582325555,4302.749545898438,4322.453662825843,1.0742990945900057,67.83242579827896,58.85933119595211,59.94336615954675,72.009765625,28.997492518563362,32.4619140625,24.455174688932885,33.341015625,45.89633212517926,29.500048828125,0.003924494286698943,-0.004578300280390746,0.011523565407036251,-0.024916911868539726,0.015824825971016532,-0.03189906457798841,0,11,12,2023,0,0,1
2023-12-12,4643.7001953125,4643.93017578125,4608.08984375,4618.2998046875,3808380000,0.005817511380290297,0.0041466055297398885,-0.013725289828427911,0.007152656918362199,0.004545396820704761,0.006638669823847421,0.0032496098151086894,-0.0002629199024613005,-0.004073978313521742,0.00428789757387027,0.00310966302672977,4601.08798828125,4611.246495012159,1.00926133278472,4585.540966796875,4588.418680722193,1.0126831771729325,4559.155004882812,4543.133827628024,1.0185440482587542,4400.73580078125,4461.649290980163,1.055209947956457,4424.237797851562,4408.581707895408,1.0496045663656484,4306.056846923828,4325.650145736158,1.0784112612516665,73.70699585949038,60.546764917735345,60.06404591118447,88.81005859375,36.05738969617777,34.25400390625,30.9376528043667,34.16201171875,38.44221709048663,29.895068359375,0.00459935752021523,-0.013466844811060419,0.0167543246787194,-0.026145185631801016,0.019497738897765515,-0.028835631853846744,1,12,12,2023,0,0,1
2023-12-13,4707.08984375,4709.68994140625,4643.22998046875,4646.2001953125,5063650000,0.012169992873752422,0.009397455556942491,0.013916295010788948,0.01611581673543938,0.011131372407152673,0.00881081359001512,0.018166380459344156,0.036296614727234555,0.0377595982829404,0.01842544612510122,0.013089194250168745,4632.63798828125,4643.194277924773,1.0160711576551167,4601.191943359375,4609.995255818158,1.023015319007385,4569.7244873046875,4558.748686306307,1.030059877094764,4410.28859375,4471.2744106966275,1.0672974667509536,4425.762294921875,4414.492760090548,1.0635658966933044,4309.741546630859,4329.445565616893,1.0921977090319412,78.12631202333621,66.23556084385928,61.298348897719436,156.509765625,46.85630108960473,38.69794921875,46.80524700836796,36.758984375,47.95952326347605,30.7330810546875,0.013650676351045998,-0.002640074043741336,0.03467536069364452,0.0018601734464422925,0.034393365886989935,-0.015942854348799607,2,13,12,2023,0,0,1
2023-12-14,4719.5498046875,4738.56982421875,4694.33984375,4721.0400390625,6314040000,0.016547652357026488,0.004373009821800666,0.029393840321190412,0.009946291363858828,0.01288806475522497,-0.0024580468542494405,-0.014661296723569639,0.027665025493559536,-0.013038132012039183,-0.0048539927600871335,0.013430163975441944,4659.42998046875,4668.646120179015,1.0129028281293546,4616.366943359375,4629.914264703492,1.0223515293723677,4580.5579833984375,4574.063078533087,1.03034386242742,4419.40458984375,4481.010700657054,1.0679153059517372,4427.283193359375,4420.5334936469235,1.0660148896204573,4313.582346191406,4333.327199836502,1.0941137611188843,78.89482638974508,70.93173048077915,63.22502521433138,151.75,51.31552763911672,42.40400390625,58.02999462989693,37.9169921875,55.88255230411182,31.6515869140625,0.0026470624846992585,7.625530773669453e-05,0.029213245297130763,-0.005730277624163893,0.033221683630765275,-0.010541313341137948,3,14,12,2023,0,0,0
2023-12-15,4719.18994140625,4725.52978515625,4704.68994140625,4714.22998046875,8218980000,-0.002576421890392533,-0.002528026434463704,-0.005309709953285058,-0.005855892871817092,-0.0013254507393785087,0.00503290913861143,0.0,-0.012101781722569704,-0.017357909566023677,-0.00849888875097482,0.002068755027258229,4682.3939453125,4685.494060588094,1.0078583725597428,4628.82294921875,4646.146205922175,1.0195226720008272,4591.10546875,4587.884684521006,1.0278983947391482,4428.62458984375,4490.351063039376,1.065610743396236,4428.807592773437,4426.4474827114645,1.065566711253529,4317.271545410156,4337.166630100877,1.093095463597463,81.40538222209298,73.77401981512321,65.33482413448975,124.56005859375,45.92406636911756,39.53798828125,65.70630850581531,35.532958984375,61.17202121061512,31.4855712890625,-7.62494933082003e-05,-0.004507930903387636,0.024937140433203497,-0.007453775010829333,0.02710992218539765,-0.004984394618686383,4,15,12,2023,0,0,1
2023-12-18,4740.56005859375,4749.52001953125,4725.580078125,4725.580078125,4060340000,0.0015489469483795926,0.012336491401957916,0.008167852017349597,0.0033365044130859722,-4.4412579737529434e-05,0.0029906739046083874,0.010409471187329933,-0.002753913668114394,-0.0022564312090314065,0.001632149808204586,0.006205076888977423,4706.01796875,4703.849393256646,1.0073399825655414,4645.9009765625,4663.31236095337,1.0203747523911473,4602.432470703125,4602.425196337458,1.030011866283727,4437.265791015625,4500.163180512096,1.068351611524426,4430.839091796875,4432.6675337190345,1.0699011993846228,4320.746146240234,4341.180495061006,1.0971623645880755,82.50639438661761,76.86489380069088,67.64083806772999,170.7802734375,36.859263491282746,38.26201171875,70.66223807395355,35.361962890625,66.85679742634154,31.6595703125,0.004528344366900416,-0.005832193791649898,0.02555362940022654,-0.007160572052201664,0.03737166372704337,0.007598606437830391,0,18,12,2023,0,0,1
2023-12-19,4768.3701171875,4768.68994140625,4743.72021484375,4743.72021484375,4026970000,0.009207854416163785,0.010178354156866964,0.011997935414549632,0.007508692787080662,0.007740143583308878,0.0038048740001619397,0.001959923313037404,0.006840510318463222,0.005693370586149271,0.0067272478593780605,0.007833354010647442,4730.951953125,4725.356301233598,1.0079092251270452,4666.019970703125,4682.413771177758,1.0219352139782958,4613.481982421875,4618.229474513653,1.0335729358770176,4445.919990234375,4510.681099597406,1.0725271996935164,4432.700493164062,4439.315109629301,1.0757257623295537,4324.345897216797,4345.43113806724,1.1026800886248442,85.23086304295626,80.62903172505958,70.23847679919591,201.18994140625,24.13601492054949,36.087890625,74.30593940972676,35.170947265625,75.04015654192358,30.570556640625,0.005866407818910568,0.014903108128570208,0.026847108260960928,-0.00276267692303922,0.044051238108169244,0.016996241675403256,1,19,12,2023,0,0,0
2023-12-20,4698.35009765625,4778.009765625,4697.81982421875,4764.72998046875,4201320000,-0.015323389889819183,-0.00772926942051011,-0.009273141594765,-0.01783341757867385,-0.016156025996941104,-0.015110431958504145,-0.019418939192926143,-0.012581650285813928,-0.020286137583167996,-0.014478753512874754,-0.018246201085551972,4729.20400390625,4716.354233374483,0.9934758774997832,4680.92099609375,4685.3112850829375,1.003723434250876,4621.489990234375,4625.860010051044,1.0166310232380222,4452.7221875,4518.040668148733,1.055163538126361,4433.79439453125,4444.444515332805,1.0596680133502152,4327.9057971191405,4348.942769505937,1.0855943539214035,68.03728255105909,77.07365068638683,71.60551157663409,149.01025390625,26.49713639624161,38.83388671875,62.2744224203941,38.76591796875,75.12817767814016,33.74853515625,-0.014684266911006771,-0.010196429629483306,-0.00185671962589673,-0.01776997256413415,0.03275425864501291,0.0002362798634669705,2,20,12,2023,0,0,1
2023-12-21,4746.75,4748.7099609375,4708.35009765625,4724.2900390625,3431180000,0.01057252237800066,0.009876154656157432,0.0039099389873091805,0.009756099118994666,0.01031933614550562,0.011229902589574792,0.006981205506438659,0.008409732450064267,0.0017655757755024037,0.012205435021840572,0.015216232786020134,4734.64404296875,4726.486155582988,1.0025568885266525,4697.03701171875,4696.481960522403,1.0105839038860498,4630.996484375,4637.373342427135,1.0249953797234683,4460.11818359375,4527.009661554665,1.0642655204654905,4435.494594726562,4450.430762553938,1.070173776255639,4331.679497070312,4352.901050406375,1.0958220716030391,69.83520219628537,77.2707244107296,72.7385541434532,161.16015625,26.809892018446618,38.05986328125,55.32841618914212,40.23193359375,78.44378461305784,34.597509765625,0.010301467821202559,-0.0016573072997722038,0.00576330295010008,-0.004838763173314664,0.035144913030033864,-0.003524697792989362,3,21,12,2023,0,0,1
2023-12-22,4754.6298828125,4772.93994140625,4736.77001953125,4753.919921875,3046770000,0.006230340722776839,0.00013775859983056193,0.002950547304365392,0.002146992944645598,0.004796276588513448,0.001303387736129702,0.007640109720977728,0.004043494953038129,0.0033648396505430167,0.004987017036822472,-0.007355728098809244,4741.73203125,4735.867397992826,1.0027200717960227,4712.06298828125,4707.054310029693,1.0090336004924196,4640.760986328125,4648.5406319876465,1.0245366862934415,4468.218583984375,4535.935944741247,1.0640996615194076,4437.9069921875,4456.454507509553,1.0713676269427368,4335.861046142578,4356.898352221362,1.0965826238925442,75.21899993471636,77.17314348566288,73.62547201189514,150.259765625,26.384123492847692,41.12587890625,47.16765427019724,40.33193359375,81.16220037991125,36.0304931640625,0.0016600585268868873,-0.004213857728153303,0.007509751005209564,0.002487924824025045,0.03263416315384826,-0.0003931708582991522,4,22,12,2023,0,0,1
2023-12-26,4774.75,4784.72021484375,4758.4501953125,4758.85986328125,2513910000,0.0046728617316800225,0.0038562794000445155,0.008590183168160292,0.004017342411842595,0.007071505051957194,0.0041657174917311135,0.004212209648991161,0.007299133484939269,0.006068387732661273,0.0022217829592121596,0.004234457501257616,4748.57001953125,4748.828265328551,1.0055132345866375,4727.293994140625,4719.362617297021,1.0100387253084313,4651.976977539062,4660.560571798347,1.0263915799785162,4477.15798828125,4545.301201810218,1.0664689547471147,4440.635590820312,4462.757388548968,1.0752402223389754,4340.426845703125,4361.056080059956,1.1000646180056786,77.02659917375863,77.82224876461987,74.46482736244009,152.31005859375,30.164176649378987,41.59189453125,38.87390440951158,39.926953125,83.48847506770868,36.633984375,0.0042316894655107795,-0.0014284144599494564,0.007212215641962061,0.01486562486800036,0.03295014332785762,-0.0018188117273648663,1,26,12,2023,0,0,1
2023-12-27,4781.580078125,4785.39013671875,4768.89990234375,4773.4501953125,2748450000,0.0024417314708924387,0.0001371033909525199,-0.004433617715539295,0.0032007838226548735,0.0014920888699898605,-5.18644716425154e-05,0.004613894095745641,0.005747019672600384,-0.000634870574757751,0.0042121226603690776,0.0034398893711189427,4751.21201171875,4759.745536260702,1.0063916462433897,4741.081982421875,4730.674882902107,1.0085419522069596,4663.311474609375,4672.086239067552,1.0253615063371961,4485.3169921875,4554.567040097072,1.0660517609911473,4443.67109375,4469.070709134632,1.0760427532204773,4345.055946044922,4365.240398448664,1.1004645596053655,81.13139870978551,77.98879333486093,75.16962055692426,137.8798828125,32.79569216875707,39.89599609375,29.171130134202915,37.991943359375,84.9885058661268,36.0769775390625,0.0014304577464787638,-0.0003700376295093788,0.0027703304510455773,0.019813657332315326,0.029691814073544265,0.000280287952970415,2,27,12,2023,0,0,1
2023-12-28,4783.35009765625,4793.2998046875,4780.97998046875,4786.43994140625,2698860000,-0.003827686734934832,0.0027434054812418562,-0.015234849919659843,0.002924629603322515,0.000262792056910488,0.001192543891082476,0.00041753892263507453,0.006211268374655576,0.00714734567072095,0.0025757564325714633,-0.005197318512796922,4768.21201171875,4767.613723392551,1.0031747929622876,4748.7080078125,4740.252194675587,1.0072950557892288,4674.949975585938,4682.682797028381,1.0231874400017993,4493.519990234375,4563.538924707235,1.0644995700590525,4446.3201953125,4475.294063362782,1.0757997372071992,4349.376246337891,4369.400693963167,1.099778411142002,79.20953599436888,77.37171393415429,75.61003923237027,76.26025390625,16.550712285929922,26.32197265625,29.26537381569685,32.5779296875,84.67575481857662,34.66845703125,0.0003701746080437829,0.002834486618979337,0.018091457263349042,0.018332011773868118,0.016201146873690453,-0.00010033392928077145,3,28,12,2023,0,0,0
2023-12-29,4769.830078125,4788.43017578125,4751.990234375,4782.8798828125,3126060000,-0.00395918543567364,-0.006019065000689938,-0.0022612744797720907,-0.003181267464033577,-0.0012265450933106603,-0.003055796878065231,0.00208704749201738,-0.010864096768961717,-0.0012615311834739407,0.0010276555825514677,-0.006169467093702918,4772.82802734375,4768.352508303367,0.9993718715190292,4753.73603515625,4745.629991666389,1.0033855567178587,4685.051489257812,4690.982538085202,1.0180955511506273,4502.62458984375,4571.628773860873,1.059344385246766,4449.024697265625,4481.126459694708,1.0721069004306814,4353.7657470703125,4373.385065944877,1.0955642437433986,74.82447297938803,74.92799815692979,75.47363101728217,50.2802734375,11.523524843928936,25.53798828125,27.990652003568982,31.79892578125,83.2592491441211,34.857958984375,-0.0028264750133749628,0.005692803569862237,0.004862290646231671,0.0013204547481326934,0.01065361645035745,0.0008078291709214813,4,29,12,2023,0,0,0
2024-01-02,4742.830078125,4754.330078125,4722.669921875,4745.2001953125,3743050000,-0.0017536451766561045,-0.005642793900216603,0.010734865466113908,0.004255366277246209,-0.010088627104141379,-0.026184481971805007,0.011245040482727564,0.009236177369927656,0.01452695630106482,0.01759771066680349,-0.009283572268132256,4770.46806640625,4759.845031577245,0.9942064409830396,4756.100048828125,4745.120916477045,0.9972099050552153,4692.461499023438,4695.9203990413735,1.0107339355074185,4511.92119140625,4578.342550498682,1.0511775088533366,4451.7758984375,4486.308709564615,1.065379342160879,4357.678497314453,4377.061135717814,1.0883845793231208,67.59112734640877,70.00567954905364,74.38004072363647,23.64013671875,16.37088814124317,24.63603515625,25.649152239053635,32.88095703125,81.36146841737927,34.2069580078125,-0.005660579005492328,0.008081095529415272,-0.002481750415559203,-0.0028739455219173315,0.005009363261972322,0.0007638651204184832,1,2,1,2024,0,0,0
2024-01-03,4704.81005859375,4729.2900390625,4699.7099609375,4725.06982421875,3950760000,-0.01077397904343147,-0.00373696043189764,0.01628497323759448,-0.008474669730709539,-0.014888194892973772,-0.010190050760148561,-0.007825194437856009,-0.023744704317243737,0.0037354291641717996,-0.00165716449153408,-0.02020873196069739,4756.480078125,4741.500040582747,0.9891369208569002,4752.525048828125,4737.791669589174,0.9899600760134571,4699.2130126953125,4696.767033284457,1.0011910602654779,4521.534189453125,4583.302060620057,1.0405340005098562,4454.135698242188,4490.635468951331,1.0562790128846973,4361.619348144532,4380.322319030012,1.0786842415753715,58.51231552557442,62.3184405683196,71.9677206925731,-35.75,33.11473942202871,25.298046875,30.151979199820467,33.444970703125,76.0761763616787,34.403466796875,-0.008016314922730805,0.003440175530806444,-0.01464787505235876,-0.016440045052797392,-0.007541303043970937,-0.015923622497986734,2,3,1,2024,0,0,0
2024-01-04,4688.68017578125,4726.77978515625,4687.52978515625,4697.419921875,3715480000,-0.0031966210846620102,-0.0033343590619107077,-0.01753341873147718,0.004006507282183547,0.001259457138384379,-0.007330197954173889,-0.0013835962285100312,-0.00253372932729079,-0.003101074268220927,0.00498008727875332,-0.007028906989093087,4737.90009765625,4723.8934189822485,0.989611447928303,4744.5560546875,4728.862307078642,0.9882231597093164,4705.288012695312,4695.99685637939,0.9964703888753987,4530.9669921875,4587.434535724417,1.034807842093241,4456.382001953125,4494.5571463143,1.0521270783622936,4365.30489868164,4383.390556410622,1.074078508742258,47.04679787135716,54.2987790277939,68.43393235961726,-79.68994140625,40.70344658220551,29.85,35.54704174896496,34.872998046875,69.54902311786358,35.02197265625,-0.0034283812973570083,-0.0018223591229391545,-0.019428703655670843,-0.019153861334276878,-0.016712197133986972,-0.031226407851305704,3,4,1,2024,0,0,1
2024-01-05,4697.240234375,4721.490234375,4682.10986328125,4690.56982421875,3844370000,0.0016628087033243588,0.00418197438120349,0.0008271824156729224,0.004256393604425535,0.0011678837882285187,-0.0002715443132199624,-0.002216999797236552,-0.0020319663248064,0.0037330413260974193,-0.0008618693502130403,0.0015664629793572526,4720.678125,4715.009024113166,0.9950350585224447,4744.445068359375,4723.112839314343,0.9900505046840603,4712.683032226562,4696.115273331353,0.9967231409908198,4539.958193359375,4591.740641553853,1.0346439403881917,4458.457202148437,4498.570672810551,1.053557322948283,4368.776749267578,4386.5134387784265,1.0751843145023348,46.37584595322628,48.07963259152348,64.36307240599851,-1.10986328125,34.39339517214271,35.262109375,35.70870233328546,30.792041015625,59.18546886804577,34.7789794921875,0.0018256861788026324,-0.01391817936740769,-0.01800199891775478,-0.018100526635749237,-0.0002362240484811151,-0.03158275366402441,4,5,1,2024,0,0,1
2024-01-08,4763.5400390625,4764.5400390625,4699.81982421875,4703.7001953125,3742320000,0.004268575008362641,0.015546947383205723,-0.011573098773911439,0.006357686356637249,0.006551328034630544,0.02509238792669022,0.007360129233364043,0.013744115297694481,0.007283297937430877,0.008841327770644725,0.01703153261318202,4719.4201171875,4731.186029096278,1.0093485896104737,4746.124072265625,4730.463239268553,1.0036695135929226,4721.580541992187,4702.536679591462,1.0088867481338375,4551.49359375,4598.477872828702,1.0465883211620195,4461.71400390625,4503.817590954154,1.0676480013940832,4372.909599609375,4390.264947238965,1.0893296398096177,55.93344125090312,47.948039232291194,61.080065771257054,16.7900390625,32.19059951556538,40.9181640625,36.22018690677844,33.228076171875,52.01513836529764,36.7300048828125,0.014114629309846638,0.001480088103122057,-0.0013187134467005368,-0.0005119495709694499,0.003537165231474182,-0.020774587132545652,0,8,1,2024,0,0,0
2024-01-09,4756.5,4765.47021484375,4730.35009765625,4741.93017578125,3529960000,-0.011452154605303133,-0.0020504550240790786,-0.016009478995849258,-0.006317521536159165,-0.0031206400198865447,0.0015893246918103898,0.0026191477272412556,-0.007030052713857593,-0.008153826051461754,-0.0001425088343114389,-0.0037022808588818013,4722.1541015625,4739.624019397519,1.007273354003025,4746.311083984375,4735.1971957651795,1.002146702109351,4729.187036132813,4707.676043439895,1.0057754036071116,4563.878994140625,4604.674818992283,1.0422055462265045,4465.235703125,4508.821203014468,1.0652293218633806,4376.948499755859,4393.909077117184,1.0867160077997975,52.21757731461542,46.73692406286682,58.211437429579014,1.8701171875,35.12284468179443,41.61015625,36.27377195335771,33.123095703125,44.562095981188016,36.7275146484375,-0.0014779006799081618,-0.005634049527453944,0.0028822288907310867,0.0036482956452681403,0.00039332550242465736,-0.023015026893556056,1,9,1,2024,0,0,1
2024-01-10,4783.4501953125,4790.7998046875,4756.2001953125,4759.93994140625,3498680000,-0.001313812393078262,0.009313803542981614,-0.009834784365741034,0.0015894215891594232,0.0050979099601142774,0.008516839089582229,-0.0020624340843740097,0.0015171420839865668,-0.0001551614639958565,0.004560707861786195,0.00800408273609321,4737.88212890625,4754.232744702513,1.0096178134378302,4747.181103515625,4743.970468410147,1.007640132324005,4737.237548828125,4714.892629332524,1.0097551887588594,4577.200595703125,4611.685618063664,1.045060205533267,4469.366606445313,4514.259400881756,1.0702747428269241,4381.01080078125,4397.785108144003,1.0918599411942753,52.102983834724704,47.40530326772932,56.05021059720908,8.7001953125,42.29065480707304,42.6140625,37.12598833966011,33.9560546875,38.37704953206505,36.94150390625,0.00566597189372442,0.0006715061963658009,0.016714837738264654,0.000525054474018738,0.0018221258311954536,-0.022620829192955605,2,10,1,2024,0,0,0
2024-01-11,4780.240234375,4798.5,4739.580078125,4792.1298828125,3759890000,-0.0029895036237771455,-0.003256984223952819,0.0025750621116369388,-0.0037027651198839884,-0.0023133903961715108,0.005087690989101112,-0.0001377797673132175,-0.009341004252061191,-0.02327016948886429,-0.000709298422289395,-0.0013045407806965281,4756.194140625,4762.901907926675,1.0050557426881739,4747.047119140625,4750.564971312847,1.0069923711312105,4744.06455078125,4721.116210765141,1.0076254619233191,4589.46900390625,4618.29560301705,1.0415671682947152,4473.471909179688,4519.526348079641,1.0685749975462717,4385.024351806641,4401.590631788093,1.0901285490935824,64.03526243466123,47.13266555267637,54.26670158830254,-1.33984375,34.82357670348109,46.548046875,36.99022130936566,38.1990234375,32.56652788654779,38.0954833984375,-0.0006710555783868699,-0.000750412052972993,0.019527895945364637,-0.012308297949208846,-0.00028020941364748086,-0.0226396758934847,3,11,1,2024,0,0,1
2024-01-12,4783.830078125,4802.39990234375,4768.97998046875,4791.18017578125,3486340000,0.0009592283296027126,0.004901280806399511,0.011252353622114741,-0.0018582111281587599,-8.926095499706133e-05,0.0032356739119665523,0.003169482361926157,0.007645220781892226,0.005717850816985948,-0.0024846985010403833,-0.012039997303077254,4773.512109375,4769.87796465945,1.0021615046769727,4747.0951171875,4756.61317255142,1.0077384084436176,4747.9015625,4727.088960037508,1.0075672410541894,4601.269609375,4624.787151060499,1.039676107737316,4477.312509765625,4524.760085308262,1.0684601683913775,4389.08715209961,4405.394009363585,1.0899373633618912,57.508522974458764,46.66830541350191,52.747022353342416,0.47998046875,12.642663375780103,45.35595703125,37.04283562018717,40.309033203125,32.501587863561305,36.4434814453125,0.0007509755941104146,0.0037453152823554436,0.018434195278394405,-0.01373076103410209,0.00010034399718827913,-0.029241505564434056,4,12,1,2024,0,0,0
2024-01-16,4765.97998046875,4782.33984375,4747.1201171875,4772.35009765625,4260550000,-0.011503791463435054,-0.005690059769268729,-0.023826786077933426,-0.006914970200525006,-0.010079406632617971,0.0024968314148661186,-0.005494645982685564,-0.006069999162153117,-0.010897067009827177,-0.005977793495651529,-0.001149723060190233,4774.00009765625,4768.578636595884,0.998320042517084,4746.710107421875,4758.316228536389,1.0040596271124171,4750.223071289062,4730.792866745245,1.0033170882594808,4611.83201171875,4630.324124762783,1.033424454394329,4481.096811523437,4529.536716895599,1.0635744285222128,4392.778001708984,4408.981929474085,1.0849580786041484,52.20913457426284,44.34871853514778,51.067361589703495,-3.85009765625,12.200900229725821,39.455859375,36.79949022017607,40.18701171875,32.02460404738415,35.99296875,-0.0037313402367431525,0.0056486249294500634,0.0005122117975795426,-0.020273016323585358,-0.0008071771097060143,-0.03228247632763481,1,16,1,2024,0,0,0
2024-01-17,4739.2099609375,4744.22998046875,4714.81982421875,4739.1298828125,3928600000,-0.007273554991781062,-0.006131768067061727,-0.008301233936929164,-0.0018747387501734103,-0.0067580351127841665,-0.004929245869500498,-0.0006903889795977225,-0.018320375668680167,-0.014529732052496969,-0.0020046937297308887,-0.00874761359706655,4770.54208984375,4758.78907804309,0.9934321659224108,4746.348095703125,4754.842361700227,0.9984960785383424,4751.224072265625,4731.594494763555,0.9974713650323808,4620.260615234375,4634.594157553948,1.025745159333851,4484.128813476563,4533.688662322172,1.056885330032072,4396.219901123047,4412.267780533422,1.0780193137579024,43.25718414762937,39.8904797529176,48.83198522234632,-3.6201171875,18.972077972887966,38.3138671875,36.8596578167045,39.96201171875,31.30841774619367,36.421484375,-0.005616897183990499,-0.008728405079373558,-0.0036350339666771925,-0.02656640045573122,-0.000763282075863736,-0.021966081650836355,2,17,1,2024,0,0,1
2024-01-18,4780.93994140625,4785.7900390625,4740.56982421875,4760.10009765625,4019000000,0.0031749477783638014,0.012201652611961489,-0.001624154605596284,0.0016101027809505286,0.01351724236150309,0.020284628084250134,-0.0012440710325577475,-0.006480131792255928,-0.010693463916733315,-0.0001433668882007133,0.005689702412589259,4770.0400390625,4766.1726991641435,1.002285075650202,4753.961083984375,4759.587376192231,1.0056750269817656,4753.24306640625,4736.294061110479,1.0058269427027093,4628.7126171875,4640.333207901097,1.0328876162355585,4488.175112304688,4538.58472725453,1.0652302599109655,4399.578050537109,4415.936160243599,1.08668146956106,49.892752840699934,39.27185259907128,46.919958697691314,76.1298828125,18.574140799953565,40.43798828125,35.149396590086035,41.526025390625,31.881283370806926,37.485498046875,0.008805260963896,-0.012163724707123125,-0.0005247789364901667,-0.02313373719475942,0.016181287207002626,-0.02552897492674322,3,18,1,2024,0,0,1
2024-01-19,4839.81005859375,4842.06982421875,4785.8701171875,4796.27978515625,4287200000,0.0009737632666444451,0.013544877890312668,0.003253389678122831,0.016072724693433127,0.006534110869107046,0.023050205466085272,-0.0029062995509185896,0.009652939848086461,-0.0013101497187995026,0.000574002464181822,0.009640948749916278,4781.95400390625,4790.718485640679,1.0120988312811539,4769.074072265625,4774.173318447052,1.0148322263936909,4756.8150634765625,4746.152727537457,1.0174475976067334,4638.18921875,4648.155829496888,1.043469731469491,4492.51611328125,4544.549585300851,1.0773049971453175,4403.154552001954,4420.153810973451,1.0991687894292208,57.94002851076569,43.03582240974265,46.143131440101584,151.1298828125,36.85815267791264,39.8939453125,36.429148957007534,43.22099609375,37.220354906300905,39.0469970703125,0.012313502764936146,-0.0021895206822123425,0.012461680019840715,-0.010460124270381455,0.03223292635593733,-0.02395828830318325,4,19,1,2024,0,0,1
